buyer_id,last_transaction,recency_day,order_freq,gmv,aov,revenue,voucher_used,voucher_val,seller_count,num_of_seller_province,num_of_seller_city,cluster,cluster_name
631a51be7255a77e0e6edc15,2023-12-22,10,40,224291450,5607286.25,1682177,0,0.0,2,1,1,2,Hyper-Active Buyer
631a51bf5b9755003d255eb2,2023-12-31,1,127,4183108276,32937860.44094488,24897497,0,0.0,68,6,17,2,Hyper-Active Buyer
631a51bf7255a77e0e6edc53,2023-12-15,17,25,104896450,4195858.0,786721,0,0.0,8,1,2,2,Hyper-Active Buyer
631a51bf7255a77e0e6edc69,2023-12-09,23,21,163438787,7782799.380952381,1225784,0,0.0,9,1,4,2,Hyper-Active Buyer
631a51bf7255a77e0e6edc6f,2023-12-30,2,128,838882869,6553772.4140625,6291569,0,0.0,7,3,4,2,Hyper-Active Buyer
631a51c05b9755003d255edc,2023-12-21,11,27,193081375,7151162.037037037,1448100,0,0.0,11,3,8,2,Hyper-Active Buyer
631a51c05b9755003d255ef8,2023-12-16,16,13,155202900,11938684.615384616,1164020,0,0.0,3,2,3,2,Hyper-Active Buyer
631a51c07255a77e0e6edc77,2023-12-20,12,182,1106123036,6077599.098901099,8295901,0,0.0,9,5,6,2,Hyper-Active Buyer
631a51c07255a77e0e6edcad,2023-12-30,2,3,108275000,36091666.666666664,812062,0,0.0,1,1,1,2,Hyper-Active Buyer
631a51c15b9755003d255f3e,2023-12-22,10,2,2465500,1232750.0,18491,0,0.0,1,1,1,2,Hyper-Active Buyer
631a51c17255a77e0e6edcbc,2023-12-29,3,83,926023450,11156909.036144579,6945158,0,0.0,8,2,2,2,Hyper-Active Buyer
631a51c17255a77e0e6edcbf,2023-12-14,18,40,531211180,13280279.5,3984077,0,0.0,8,2,6,2,Hyper-Active Buyer
631a51c25b9755003d255f59,2023-12-27,5,7,64963600,9280514.285714285,487224,0,0.0,1,1,1,2,Hyper-Active Buyer
631a51c25b9755003d255f68,2023-12-26,6,14,262409665,18743547.5,1968065,0,0.0,3,2,3,2,Hyper-Active Buyer
631a51c37255a77e0e6edd1a,2023-12-22,10,2,7705229,3852614.5,57789,0,0.0,2,2,2,2,Hyper-Active Buyer
631a51c57255a77e0e6eddce,2023-12-31,1,370,5158979392,13943187.545945946,34845338,0,0.0,12,3,7,2,Hyper-Active Buyer
631a51c57255a77e0e6eddd7,2023-12-26,6,42,273315000,6507500.0,2049862,0,0.0,5,2,2,2,Hyper-Active Buyer
631a51c65b9755003d256041,2023-12-15,17,7,19328350,2761192.8571428573,144960,0,0.0,1,1,1,2,Hyper-Active Buyer
631a51c77255a77e0e6ede1b,2023-12-28,4,181,2527175277,13962294.348066298,18121247,0,0.0,13,3,8,2,Hyper-Active Buyer
631a51c87255a77e0e6ede78,2023-12-23,9,37,297028836,8027806.378378378,2227704,0,0.0,5,3,3,2,Hyper-Active Buyer
631a51c97255a77e0e6edea7,2023-12-30,2,68,148843665,2188877.4264705884,1116313,0,0.0,6,3,3,2,Hyper-Active Buyer
631a51ca7255a77e0e6edf01,2023-12-31,1,130,472944863,3638037.4076923076,3547062,0,0.0,10,2,6,2,Hyper-Active Buyer
631a51ce7255a77e0e6edfce,2023-12-27,5,177,601682013,3399333.406779661,4512579,0,0.0,19,3,5,2,Hyper-Active Buyer
631a51d05b9755003d2562be,2023-12-20,12,14,821584779,58684627.071428575,6161877,0,0.0,3,1,2,2,Hyper-Active Buyer
631a51d05b9755003d2562cb,2023-12-31,1,21,1108266896,52774614.0952381,8311992,0,0.0,7,3,7,2,Hyper-Active Buyer
631a51d57255a77e0e6ee17f,2023-12-22,10,32,864363765,27011367.65625,6482716,0,0.0,10,4,5,2,Hyper-Active Buyer
631a51d57255a77e0e6ee1a1,2023-12-30,2,24,92048900,3835370.8333333335,690366,0,0.0,5,3,3,2,Hyper-Active Buyer
631a51d57255a77e0e6ee1ad,2023-12-31,1,21,222512936,10595854.095238095,1668839,0,0.0,9,4,7,2,Hyper-Active Buyer
631a51d65b9755003d256477,2023-11-01,61,6,6797060,1132843.3333333333,50975,0,0.0,4,3,4,2,Hyper-Active Buyer
631a51d75b9755003d256497,2023-12-22,10,9,652350000,72483333.33333333,4892625,0,0.0,1,1,1,2,Hyper-Active Buyer
631a51d77255a77e0e6ee204,2023-11-29,33,13,253165600,19474276.923076924,1898742,0,0.0,5,2,4,2,Hyper-Active Buyer
631a51d85b9755003d2564a8,2023-12-26,6,14,438784000,31341714.285714287,3290872,0,0.0,2,1,2,2,Hyper-Active Buyer
631a51d85b9755003d2564e7,2023-12-27,5,24,1263185850,52632743.75,9473885,0,0.0,4,2,3,2,Hyper-Active Buyer
631a51d97255a77e0e6ee274,2023-12-30,2,37,441094377,11921469.64864865,3308198,0,0.0,3,2,2,2,Hyper-Active Buyer
631a51d97255a77e0e6ee28b,2023-12-22,10,9,197201750,21911305.555555556,1479010,0,0.0,2,1,1,2,Hyper-Active Buyer
631a51da5b9755003d25654d,2023-12-15,17,5,15032791,3006558.2,112743,0,0.0,3,2,3,2,Hyper-Active Buyer
631a51da7255a77e0e6ee2c8,2023-12-20,12,26,179314074,6896695.153846154,1344846,0,0.0,4,2,2,2,Hyper-Active Buyer
631a51dc7255a77e0e6ee33d,2023-12-31,1,43,2075369670,48264410.930232555,15565269,0,0.0,7,7,7,2,Hyper-Active Buyer
631a51dc7255a77e0e6ee34d,2023-11-29,33,19,868175000,45693421.05263158,6511312,0,0.0,1,1,1,2,Hyper-Active Buyer
631a51dd7255a77e0e6ee354,2023-12-30,2,30,201248010,6708267.0,1509351,0,0.0,10,3,6,2,Hyper-Active Buyer
631a51dd7255a77e0e6ee38c,2023-10-26,67,8,49550500,6193812.5,371625,0,0.0,2,2,2,2,Hyper-Active Buyer
631a51de7255a77e0e6ee39a,2023-12-28,4,128,3531563024,27590336.125,26486682,0,0.0,3,2,3,2,Hyper-Active Buyer
631a51df7255a77e0e6ee403,2023-11-08,54,6,226025500,37670916.666666664,1695190,0,0.0,3,2,3,2,Hyper-Active Buyer
631a51e15b9755003d2566d8,2023-12-29,3,103,731972426,7106528.40776699,5489755,0,0.0,4,2,4,2,Hyper-Active Buyer
631a51e37255a77e0e6ee4e2,2023-12-19,13,25,891868151,35674726.04,6689007,0,0.0,4,4,4,2,Hyper-Active Buyer
631a51e47255a77e0e6ee4ff,2023-12-16,16,14,403690000,28835000.0,3027675,0,0.0,1,1,1,2,Hyper-Active Buyer
631a51e47255a77e0e6ee51b,2023-12-13,19,2,12000000,6000000.0,90000,0,0.0,1,1,1,2,Hyper-Active Buyer
631a51e57255a77e0e6ee553,2023-12-15,17,1,1468500,1468500.0,11013,0,0.0,1,1,1,2,Hyper-Active Buyer
631a51e57255a77e0e6ee563,2023-12-31,1,109,414579995,3803486.1926605506,3109341,0,0.0,8,2,4,2,Hyper-Active Buyer
631a51e65b9755003d256809,2023-12-31,1,147,631862495,4298384.319727891,4738931,0,0.0,5,2,2,2,Hyper-Active Buyer
631a51e75b9755003d256853,2023-12-13,19,8,75429225,9428653.125,565716,0,0.0,4,2,4,2,Hyper-Active Buyer
631a51e77255a77e0e6ee5da,2023-12-13,19,11,316625727,28784157.0,2374689,0,0.0,3,2,3,2,Hyper-Active Buyer
631a51e87255a77e0e6ee629,2023-12-23,9,10,809917440,80991744.0,6074379,0,0.0,2,1,2,2,Hyper-Active Buyer
631a51e95b9755003d2568d8,2023-12-30,2,40,1257596291,31439907.275,9431963,0,0.0,14,3,10,2,Hyper-Active Buyer
631a51ec7255a77e0e6ee705,2023-12-26,6,33,1333058086,40395699.57575758,9997926,0,0.0,2,2,2,2,Hyper-Active Buyer
631a51ec7255a77e0e6ee718,2023-12-12,20,49,882779300,18015904.08163265,6620830,0,0.0,6,3,4,2,Hyper-Active Buyer
631a51f27255a77e0e6ee885,2023-12-06,26,4,51111137000,12777784250.0,127795527,0,0.0,4,1,2,2,Hyper-Active Buyer
631a51f27255a77e0e6ee88d,2023-12-27,5,45,102287550,2273056.6666666665,767145,0,0.0,4,2,3,2,Hyper-Active Buyer
631a51f35b9755003d256b4f,2023-11-11,51,8,31179136,3897392.0,233840,0,0.0,7,2,7,2,Hyper-Active Buyer
631a51f37255a77e0e6ee8bb,2023-12-30,2,96,1964860631,20467298.239583332,14736419,0,0.0,3,2,3,2,Hyper-Active Buyer
631a51f47255a77e0e6ee8f8,2023-12-02,30,1,27814477,27814477.0,208608,0,0.0,1,1,1,2,Hyper-Active Buyer
631a51f47255a77e0e6ee8ff,2023-12-15,17,52,265811450,5111758.653846154,1993571,0,0.0,5,4,4,2,Hyper-Active Buyer
631a51fa7255a77e0e6eeaba,2023-12-27,5,42,753506468,17940630.19047619,5651292,0,0.0,2,2,2,2,Hyper-Active Buyer
631a51fb7255a77e0e6eeae7,2023-12-26,6,115,1007152834,8757850.730434783,7553619,0,0.0,18,4,8,2,Hyper-Active Buyer
631a51fc5b9755003d256d5e,2023-11-27,35,10,100588080,10058808.0,754408,0,0.0,1,1,1,2,Hyper-Active Buyer
631a51fc7255a77e0e6eeb34,2023-12-30,2,69,30206217354,437771266.0,88302791,0,0.0,19,4,9,2,Hyper-Active Buyer
631a51fc7255a77e0e6eeb40,2023-12-30,2,89,1535121642,17248557.7752809,11513366,0,0.0,10,6,10,2,Hyper-Active Buyer
631a51fd5b9755003d256d90,2023-12-31,1,2207,17515516489,7936346.392840961,131365605,0,0.0,13,3,8,2,Hyper-Active Buyer
631a51fd7255a77e0e6eeb5c,2023-12-28,4,33,177354168,5374368.7272727275,1330151,0,0.0,5,3,4,2,Hyper-Active Buyer
631a51fe7255a77e0e6eeb93,2023-12-21,11,50,3454263735,69085274.7,21218712,0,0.0,14,2,6,2,Hyper-Active Buyer
631a51fe7255a77e0e6eeb96,2023-12-31,1,139,11370804590,81804349.56834532,56808178,0,0.0,29,5,14,2,Hyper-Active Buyer
631a51fe7255a77e0e6eebbb,2023-12-29,3,31,332383925,10722062.096774194,2492868,0,0.0,6,2,4,2,Hyper-Active Buyer
631a52047255a77e0e6eed27,2023-12-05,27,4,129192954,32298238.5,968945,0,0.0,1,1,1,2,Hyper-Active Buyer
631a52057255a77e0e6eed85,2023-11-09,53,1,590120,590120.0,4425,0,0.0,1,1,1,2,Hyper-Active Buyer
631a52077255a77e0e6eedf0,2023-12-30,2,218,715037750,3279989.6788990824,5362776,0,0.0,6,2,3,2,Hyper-Active Buyer
631a52077255a77e0e6eedf2,2023-12-29,3,187,685339485,3664917.0320855617,5140011,0,0.0,9,1,5,2,Hyper-Active Buyer
631a52077255a77e0e6eee03,2023-12-29,3,88,737573750,8381519.886363637,5531799,0,0.0,6,2,4,2,Hyper-Active Buyer
631a52087255a77e0e6eee20,2023-12-19,13,7,135531000,19361571.42857143,1016481,0,0.0,2,2,2,2,Hyper-Active Buyer
631a52095b9755003d25709f,2023-11-29,33,8,29859000,3732375.0,223941,0,0.0,3,2,3,2,Hyper-Active Buyer
631a520b5b9755003d25713c,2023-12-12,20,12,57423270,4785272.5,430671,0,0.0,7,4,6,2,Hyper-Active Buyer
631a52145b9755003d25734a,2023-12-09,23,5,8607500,1721500.0,64554,0,0.0,1,1,1,2,Hyper-Active Buyer
631a52155b9755003d25739d,2023-12-08,24,26,20056905,771419.4230769231,150420,0,0.0,3,1,2,2,Hyper-Active Buyer
631a52157255a77e0e6ef13e,2023-11-25,37,3,10279185,3426395.0,77093,0,0.0,1,1,1,2,Hyper-Active Buyer
631a52167255a77e0e6ef187,2023-12-28,4,18,760768626,42264923.666666664,5705758,0,0.0,10,2,5,2,Hyper-Active Buyer
631a52167255a77e0e6ef1bb,2023-12-12,20,16,138461385,8653836.5625,1038455,0,0.0,1,1,1,2,Hyper-Active Buyer
631a52167255a77e0e6ef1c7,2023-12-19,13,34,1254445126,36895444.88235294,8399595,0,0.0,11,6,7,2,Hyper-Active Buyer
631a52167255a77e0e6ef1ca,2023-12-16,16,17,135444480,7967322.352941177,1015829,0,0.0,5,2,2,2,Hyper-Active Buyer
631a52177255a77e0e6ef20f,2023-12-19,13,36,271233220,7534256.111111111,2034233,0,0.0,5,3,3,2,Hyper-Active Buyer
631a521c7255a77e0e6ef32c,2023-12-14,18,22,101353060,4606957.2727272725,760146,0,0.0,6,3,4,2,Hyper-Active Buyer
631a521e7255a77e0e6ef3a4,2023-12-30,2,52,7965376748,153180322.07692307,35038740,0,0.0,17,3,9,2,Hyper-Active Buyer
631a521f7255a77e0e6ef3fb,2023-12-30,2,59,2397270837,40631709.10169491,17979516,0,0.0,11,3,3,2,Hyper-Active Buyer
631a52207255a77e0e6ef431,2023-12-30,2,208,9557380438,45948944.413461536,51952794,0,0.0,14,4,5,2,Hyper-Active Buyer
631a52207255a77e0e6ef45b,2023-10-28,65,8,5571775,696471.875,41785,0,0.0,8,5,8,2,Hyper-Active Buyer
631a52207255a77e0e6ef461,2023-12-23,9,17,10931048976,643002880.9411764,36185509,0,0.0,9,4,7,2,Hyper-Active Buyer
631a52217255a77e0e6ef49c,2023-12-19,13,12,33966242,2830520.1666666665,254741,0,0.0,1,1,1,2,Hyper-Active Buyer
631a52237255a77e0e6ef516,2023-12-20,12,29,85352895,2943203.275862069,640132,0,0.0,1,1,1,2,Hyper-Active Buyer
631a52237255a77e0e6ef533,2023-11-01,61,2,2551100,1275550.0,19132,0,0.0,1,1,1,2,Hyper-Active Buyer
631a52267255a77e0e6ef5db,2023-12-14,18,1,23692500,23692500.0,177693,0,0.0,1,1,1,2,Hyper-Active Buyer
631a52267255a77e0e6ef5f2,2023-11-04,58,2,3271768,1635884.0,24538,0,0.0,2,1,2,2,Hyper-Active Buyer
631a52285b9755003d257848,2023-11-30,32,12,29940960,2495080.0,224553,0,0.0,2,1,1,2,Hyper-Active Buyer
631a522a7255a77e0e6ef6cc,2023-12-05,27,2,5170800,2585400.0,38780,0,0.0,2,2,2,2,Hyper-Active Buyer
631a522a7255a77e0e6ef6d2,2023-12-15,17,1,1084522,1084522.0,8133,0,0.0,1,1,1,2,Hyper-Active Buyer
631a522b7255a77e0e6ef708,2023-12-15,17,4,6101454,1525363.5,45760,0,0.0,2,1,2,2,Hyper-Active Buyer
631a522d7255a77e0e6ef7b5,2023-11-23,39,5,19173000,3834600.0,143797,0,0.0,2,1,1,2,Hyper-Active Buyer
631a522e7255a77e0e6ef7d6,2023-11-23,39,2,1925000,962500.0,14437,0,0.0,1,1,1,2,Hyper-Active Buyer
631a522f5b9755003d2579f7,2023-12-15,17,5,33281010,6656202.0,249606,0,0.0,2,2,2,2,Hyper-Active Buyer
631a522f7255a77e0e6ef817,2023-10-31,62,3,1630395,543465.0,12226,0,0.0,1,1,1,2,Hyper-Active Buyer
631a522f7255a77e0e6ef82a,2023-12-12,20,12,30701560,2558463.3333333335,230259,0,0.0,5,3,5,2,Hyper-Active Buyer
631a52307255a77e0e6ef874,2023-12-30,2,14,20583000,1470214.2857142857,154368,0,0.0,4,3,4,2,Hyper-Active Buyer
631a52317255a77e0e6ef8b6,2023-11-28,34,10,17252296,1725229.6,129389,0,0.0,9,5,8,2,Hyper-Active Buyer
631a52317255a77e0e6ef8bd,2023-11-17,45,1,2047500,2047500.0,15356,0,0.0,1,1,1,2,Hyper-Active Buyer
631a52337255a77e0e6ef907,2023-12-08,24,3,9010320,3003440.0,67577,0,0.0,3,2,3,2,Hyper-Active Buyer
631a52337255a77e0e6ef910,2023-12-30,2,31,82059200,2647070.9677419355,615433,0,0.0,2,1,1,2,Hyper-Active Buyer
631a52337255a77e0e6ef91e,2023-12-22,10,38,1229061215,32343716.184210528,7243821,0,0.0,6,1,1,2,Hyper-Active Buyer
631a52337255a77e0e6ef92b,2023-12-06,26,4,4998040,1249510.0,37484,0,0.0,4,3,4,2,Hyper-Active Buyer
631a52347255a77e0e6ef94b,2023-12-13,19,10,6133560,613356.0,45996,0,0.0,3,2,2,2,Hyper-Active Buyer
631a52347255a77e0e6ef965,2023-12-23,9,1,4957260,4957260.0,37179,0,0.0,1,1,1,2,Hyper-Active Buyer
631a52347255a77e0e6ef96a,2023-12-24,8,12,383572967,31964413.916666668,1931245,0,0.0,12,7,10,2,Hyper-Active Buyer
631a52357255a77e0e6ef9a4,2023-10-20,73,6,5057418,842903.0,37928,0,0.0,6,5,5,2,Hyper-Active Buyer
631a523a5b9755003d257cca,2023-12-31,1,376,2724731350,7246625.930851064,20435406,0,0.0,10,3,5,2,Hyper-Active Buyer
631a523b5b9755003d257cf7,2023-12-31,1,399,1832043180,4591586.917293233,13740252,0,0.0,12,5,11,2,Hyper-Active Buyer
631a523b7255a77e0e6efb10,2023-12-20,12,6,17063000,2843833.3333333335,127972,0,0.0,4,1,1,2,Hyper-Active Buyer
631a523c7255a77e0e6efb4a,2023-12-08,24,18,21444500,1191361.111111111,160831,0,0.0,4,1,1,2,Hyper-Active Buyer
631a523e7255a77e0e6efbb3,2023-12-31,1,4,14828840,3707210.0,111214,0,0.0,1,1,1,2,Hyper-Active Buyer
631a523e7255a77e0e6efbb5,2023-12-26,6,98,150953475,1540341.581632653,1132116,0,0.0,6,1,3,2,Hyper-Active Buyer
631a523f7255a77e0e6efc28,2023-12-19,13,17,19773300,1163135.294117647,148299,0,0.0,2,2,2,2,Hyper-Active Buyer
631a52415b9755003d257e5c,2023-12-22,10,45,86979380,1932875.111111111,652338,0,0.0,7,3,6,2,Hyper-Active Buyer
631a52417255a77e0e6efc8a,2023-12-07,25,4,480983999,120245999.75,2583879,0,0.0,2,2,2,2,Hyper-Active Buyer
